2015-01-20,-0.001871637840212179,-0.012008365800751427
2015-01-21,-0.0018716378411219186,0.005695547447716253
2015-01-22,-0.00187163783971032,-0.0022016708455416295
2015-01-23,-0.0018716378453687112,0.007074613925792651
2015-01-24,-0.0018716378447101293,0.0027370373109883057
2015-01-25,-0.001871637845051005,0.0021830533411627533
2015-01-26,-0.0018716378449035176,0.01979267144583036
2015-01-27,-0.0018716378449164797,-0.015002236616404445
2015-01-28,-0.0018716378401495096,-0.03727946433917669
2015-01-29,-0.0018716378395614679,-0.0035453766446929907
2015-01-30,-0.0018716378421083989,-0.008660888195848076
2015-01-31,-0.0018716378397637156,-0.016687762311831104
2015-02-01,-0.0018716378392205281,0.007180695962567728
2015-02-02,-0.0018716378407769472,0.008300450795193868
2015-02-03,-0.001871637840049764,-0.012786300737102201
2015-02-04,-0.001871637839891115,-0.004641557691369095
2015-02-05,-0.0018716378394525333,-0.016086630770105515
2015-02-06,-0.0018716378399738457,0.004575792615090147
2015-02-07,-0.0018716378409127086,0.003420677103538971
2015-02-08,-0.0018716378388533386,-0.009309167309473737
2015-02-09,-0.0018716378397441525,-0.005914542132670349
2015-02-10,-0.0018716378396612698,-0.003639671788493066
2015-02-11,-0.001871637840261175,-0.0050305251595444645
2015-02-12,-0.001871637840355912,0.001240101903161797
2015-02-13,-0.0018716378389611425,0.012873765269498435
2015-02-14,-0.0018716378408935974,0.020370229201605982
2015-02-15,-0.0018716378401258677,-0.028356786357092812
2015-02-16,-0.0018716378392981644,-0.005949902811595385
2015-02-17,-0.0018716378402823244,0.010551747353421115
2015-02-18,-0.001871637838912055,-0.010216758068549624
2015-02-19,-0.0018716378395358274,0.0005093145387110944
2015-02-20,-0.001871637840074436,0.0008629213279614279
2015-02-21,-0.001871637840003628,-0.0012587194075407069
2015-02-22,-0.001871637839507776,-0.013493514315602901
2015-02-23,-0.0018716378401683201,-0.00010360389598953053
2015-02-24,-0.0018716378406154696,-0.0028145892802422545
2015-02-25,-0.001871637838691632,-0.005478427092594907
2015-02-26,-0.001871637839948042,-0.004229016437243656
2015-02-27,-0.0018716378405570207,0.016822374416127377
2015-02-28,-0.0018716378392353756,-0.0013294407653907804
2015-03-01,-0.0018716378396153998,0.00235985673578797
2015-03-02,-0.0018716378395245874,0.015643685118626197
2015-03-03,-0.0018716378395942266,0.004740809116740297
2015-03-04,-0.00187163784037125,-0.014613269148229075
2015-03-05,-0.0018716378396215821,-0.0007283092236651565
